location_id,location_name,cause,intervention,population_age,predicted_icer_usd,predicted_icer_usd_median,predicted_icer_usd_lower,predicted_icer_usd_upper,predicted_icer_usd_25th_per,predicted_icer_usd_75th_per,region_min_icer,country_min_icer,country_max_icer,region_max_icer,total_ratio_count,kw_ratio_count,dalys_per_100k,prevalence_per_100k,burden_total,prevalence_total,input_per_year_per_test_cost,GDP_2019usd,efficacy,sensitivity,specificity,region_name,super_region_name,Status,u_l_ratio,intervention_type,cause_intervention,gdp_threshold_ochelak,gdp_threshold_pichon
217,sierra leone,Tuberculosis,Preventive therapy for TB,adults,1319,764,111,6413,407,1440,,,,,,,1633,29256,80747.2,1446244.5,3.45,522,64,,,western sub-saharan africa,sub-saharan africa,eligible,57.67,prevention,Tuberculosis prevention,0.21,0.37
217,sierra leone,HIV/AIDS,PREP for heterosexuals,adults,10846,5919,548,51762,2768,11783,5778,19790,19790,39957,1,1,2920,1598,144364.4,78970.6,28.8,522,67,,,western sub-saharan africa,sub-saharan africa,eligible,94.42,prevention,HIV/AIDS prevention,0.21,0.37
217,sierra leone,HIV/AIDS,PREP for MSM,adults,14212,7691,711,70381,3648,15768,5778,19790,19790,39957,1,1,1381,612,68263.2,30236,28.8,522,67,,,western sub-saharan africa,sub-saharan africa,eligible,99.02,prevention,HIV/AIDS prevention,0.21,0.37
28,solomon islands,Syphilis,Antental syphilis screening,0 to 11 m,4,4,1,11,2,5,,,,,,,44362,0,9017.2,0,0.6,2362,,86,99,oceania,"southeast asia, east asia, and oceania",eligible,10.09,prevention,Syphilis prevention,0.51,0.29
28,solomon islands,Malaria,IPT for pregnant women,0 to 11 m,20,17,6,51,12,25,,,,,,,150,2560,30.57093533,520.4507784,3.6,2362,61,,,oceania,"southeast asia, east asia, and oceania",eligible,9.25,prevention,Malaria prevention,0.51,0.29
28,solomon islands,Malaria,IPT for infants,0 to 11 m,41,34,12,110,24,50,,,,,,,150,2560,30.57093533,520.4507784,1.2,2362,30,,,oceania,"southeast asia, east asia, and oceania",eligible,9.44,prevention,Malaria prevention,0.51,0.29
28,solomon islands,Malaria,Malaria vaccine,0 to 4 y,100,87,29,239,60,129,,,,,,,105,4433,100.8294542,4256.908158,8,2362,36,,,oceania,"southeast asia, east asia, and oceania",eligible,8.37,prevention,Malaria prevention,0.51,0.29
28,solomon islands,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,306,35455,2002.8,232455.6,11.27,2362,93,,,oceania,"southeast asia, east asia, and oceania",eligible,196.74,prevention,Tuberculosis prevention,0.51,0.29
28,solomon islands,Malaria,Bed nets,all ages,307,268,90,769,186,380,,,,,,,492,2824,3226.918848,18513.68461,0.72,2362,44,,,oceania,"southeast asia, east asia, and oceania",eligible,8.57,prevention,Malaria prevention,0.51,0.29
28,solomon islands,Tuberculosis,Xpert TB test,all ages,332,240,51,1166,144,421,,,,,,,306,35455,2002.8,232455.6,12.1,2362,,64.6,99,oceania,"southeast asia, east asia, and oceania",eligible,22.92,prevention,Tuberculosis prevention,0.51,0.29
28,solomon islands,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1463,781,91,6635,369,1699,,,,,,,5139,1683,1044.6,342.1,58.2,2362,93.5,,,oceania,"southeast asia, east asia, and oceania",eligible,72.59,prevention,HIV/AIDS prevention,0.51,0.29
28,solomon islands,Tuberculosis,Preventive therapy for TB,adults,2106,1442,278,8405,796,2456,,,,,,,488,51082,1939.8,202958.9,3.45,2362,64,,,oceania,"southeast asia, east asia, and oceania",eligible,30.28,prevention,Tuberculosis prevention,0.51,0.29
28,solomon islands,HIV/AIDS,ART for prevention,adults,2724,1573,188,12362,730,3115,,,,,,,477,174,1894,689.8,58.2,2362,93.5,,,oceania,"southeast asia, east asia, and oceania",eligible,65.62,art,HIV/AIDS art,0.51,0.29
28,solomon islands,Tuberculosis,BCG vaccine against TB,0 to 4 y,3044,1680,208,13643,831,3564,,,,,,,47,16616,45.1,15957.3,0.01,2362,80,,,oceania,"southeast asia, east asia, and oceania",eligible,65.69,prevention,Tuberculosis prevention,0.51,0.29
28,solomon islands,HIV/AIDS,ART for prevention,0 to 9 y,3892,2245,240,18446,977,4419,,,,,,,225,18,408.1,32.3,133.5,2362,93.5,,,oceania,"southeast asia, east asia, and oceania",eligible,76.7,art,HIV/AIDS art,0.51,0.29
28,solomon islands,HIV/AIDS,PREP for heterosexuals,adults,14750,8121,702,70848,3650,15964,,,,,,,477,174,1894,689.8,28.8,2362,67,,,oceania,"southeast asia, east asia, and oceania",eligible,100.98,prevention,HIV/AIDS prevention,0.51,0.29
28,solomon islands,HIV/AIDS,PREP for MSM,adults,20060,10833,1019,99255,5126,22640,,,,,,,203,77,806.6,307.6,28.8,2362,67,,,oceania,"southeast asia, east asia, and oceania",eligible,97.4,prevention,HIV/AIDS prevention,0.51,0.29
187,somalia,Syphilis,Antental syphilis screening,0 to 11 m,6,5,2,16,4,8,,,,,,,13069,0,106701,0,0.6,141,,86,99,eastern sub-saharan africa,sub-saharan africa,eligible,9.24,prevention,Syphilis prevention,0.34,0.2
187,somalia,Malaria,IPT for pregnant women,0 to 11 m,29,23,8,77,16,36,,,,,1,,12084,3662,98657.74697,29895.03644,3.6,141,61,,,eastern sub-saharan africa,sub-saharan africa,eligible,9.5,prevention,Malaria prevention,0.34,0.2
187,somalia,Malaria,IPT for infants,0 to 11 m,46,38,12,124,27,56,,,,,1,,12084,3662,98657.74697,29895.03644,1.2,141,30,,,eastern sub-saharan africa,sub-saharan africa,eligible,10.07,prevention,Malaria prevention,0.34,0.2
187,somalia,Malaria,Bed nets,all ages,101,88,28,246,61,128,,,,,1,,1476,4564,300214.8875,928400.0484,0.72,141,44,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.74,prevention,Malaria prevention,0.34,0.2
187,somalia,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,4757,17101,967682.2,3478875.4,11.27,141,93,,,eastern sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.34,0.2
187,somalia,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",150,81,9,747,36,174,,,,,,,11077,2314,90436.3,18896.7,58.2,141,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,85.84,prevention,HIV/AIDS prevention,0.34,0.2
187,somalia,Malaria,Malaria vaccine,0 to 4 y,165,144,48,404,98,212,,1480,1480,,1,1,5740,5236,214224.4115,195402.0646,8,141,36,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.49,prevention,Malaria prevention,0.34,0.2
187,somalia,Tuberculosis,BCG vaccine against TB,0 to 4 y,237,109,12,1204,50,257,,,,,,,4948,8846,184640.5,330137.9,0.01,141,80,,,eastern sub-saharan africa,sub-saharan africa,eligible,102.02,prevention,Tuberculosis prevention,0.34,0.2
187,somalia,HIV/AIDS,ART for prevention,adults,270,148,17,1235,68,299,,,,,,,1317,323,142825.8,34982.4,58.2,141,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,73.98,art,HIV/AIDS art,0.34,0.2
187,somalia,HIV/AIDS,ART for prevention,0 to 9 y,356,196,20,1742,87,391,,,,,,,574,62,39206.2,4212.7,133.5,141,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,87.53,art,HIV/AIDS art,0.34,0.2
187,somalia,Tuberculosis,Xpert TB test,all ages,443,320,62,1569,190,549,,,,,,,4757,17101,967682.2,3478875.4,12.1,141,,64.6,99,eastern sub-saharan africa,sub-saharan africa,eligible,25.3,prevention,Tuberculosis prevention,0.34,0.2
187,somalia,Tuberculosis,Preventive therapy for TB,adults,685,348,38,3529,169,711,,,,,,,7049,25575,764338.2,2773107.2,3.45,141,64,,,eastern sub-saharan africa,sub-saharan africa,eligible,92.86,prevention,Tuberculosis prevention,0.34,0.2
187,somalia,HIV/AIDS,PREP for heterosexuals,adults,38058,20408,1738,180411,9268,42250,1137,63766,63766,93667,1,1,1317,323,142825.8,34982.4,28.8,141,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,103.82,prevention,HIV/AIDS prevention,0.34,0.2
187,somalia,HIV/AIDS,PREP for MSM,adults,53460,29161,2638,264368,13094,58595,1137,63766,63766,93667,1,1,509,131,55229.2,14250,28.8,141,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,100.2,prevention,HIV/AIDS prevention,0.34,0.2
196,south africa,Syphilis,Antental syphilis screening,0 to 11 m,5,5,1,14,3,7,,23,23,,1,1,19413,0,195953.8,0,0.6,6399,,86,99,southern sub-saharan africa,sub-saharan africa,eligible,9.64,prevention,Syphilis prevention,0.56,0.81
196,south africa,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,823,823,,4,4,1567,43703,871215,24293736.4,11.27,6399,93,,,southern sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.56,0.81
196,south africa,Tuberculosis,BCG vaccine against TB,0 to 4 y,263,180,32,911,98,326,,66,89,,2,2,1178,28862,60025.6,1470395.5,0.01,6399,80,,,southern sub-saharan africa,sub-saharan africa,eligible,28.92,prevention,Tuberculosis prevention,0.56,0.81
196,south africa,Malaria,IPT for pregnant women,0 to 11 m,426,352,110,1129,243,537,,,,,,,68,71,690.663703,721.1504192,3.6,6399,61,,,southern sub-saharan africa,sub-saharan africa,not eligible,10.29,prevention,Malaria prevention,0.56,0.81
196,south africa,Tuberculosis,Xpert TB test,all ages,577,410,87,1997,256,721,,90,755,,8,8,1567,43703,871215,24293736.4,12.1,6399,,64.6,99,southern sub-saharan africa,sub-saharan africa,eligible,23.01,prevention,Tuberculosis prevention,0.56,0.81
196,south africa,Tuberculosis,Preventive therapy for TB,adults,732,516,96,2816,284,888,,,,,2,,1939,51747,786437,20984956.3,3.45,6399,64,,,southern sub-saharan africa,sub-saharan africa,eligible,29.18,prevention,Tuberculosis prevention,0.56,0.81
196,south africa,Malaria,IPT for infants,0 to 11 m,867,714,235,2364,486,1077,,,,,,,68,71,690.663703,721.1504192,1.2,6399,30,,,southern sub-saharan africa,sub-saharan africa,not eligible,10.06,prevention,Malaria prevention,0.56,0.81
196,south africa,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1148,568,56,5556,250,1243,,,,,58,,344870,384327,3481060.6,3879335,58.2,6399,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,99.93,prevention,HIV/AIDS prevention,0.56,0.81
196,south africa,HIV/AIDS,ART for prevention,adults,2163,1154,149,10221,574,2484,,591,591,,58,58,18318,19379,7428419.2,7858646.3,58.2,6399,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,68.78,art,HIV/AIDS art,0.56,0.81
196,south africa,Malaria,Malaria vaccine,0 to 4 y,2469,2119,664,5851,1435,3217,,,,,,,67,102,3424.858875,5207.860885,8,6399,36,,,southern sub-saharan africa,sub-saharan africa,not eligible,8.81,prevention,Malaria prevention,0.56,0.81
196,south africa,HIV/AIDS,ART for prevention,0 to 9 y,3437,1905,246,15934,950,3933,,591,591,,58,58,2493,618,254557.5,63145.2,133.5,6399,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,64.67,art,HIV/AIDS art,0.56,0.81
196,south africa,HIV/AIDS,PREP for heterosexuals,adults,4118,2232,204,19958,1046,4497,399,842,4639,4639,3,3,18318,19379,7428419.1,7858646.3,28.8,6399,67,,,southern sub-saharan africa,sub-saharan africa,eligible,97.88,prevention,HIV/AIDS prevention,0.56,0.81
196,south africa,HIV/AIDS,PREP for MSM,adults,5478,2999,266,26874,1390,5864,399,842,4639,4639,3,3,8293,7196,3363118.3,2917982.9,28.8,6399,67,,,southern sub-saharan africa,sub-saharan africa,eligible,101.11,prevention,HIV/AIDS prevention,0.56,0.81
196,south africa,Malaria,Bed nets,all ages,6764,5831,1778,16649,3925,8548,,,,,,,48,80,26522.39254,44391.53658,0.72,6399,44,,,southern sub-saharan africa,sub-saharan africa,not eligible,9.37,prevention,Malaria prevention,0.56,0.81
435,south sudan,Syphilis,Antental syphilis screening,0 to 11 m,5,5,1,13,3,7,,,,,,,27332,0,92809.2,0,0.6,514,,86,99,eastern sub-saharan africa,sub-saharan africa,eligible,9.57,prevention,Syphilis prevention,0.34,0.36
435,south sudan,Malaria,IPT for pregnant women,0 to 11 m,6,5,2,16,4,8,,,,,1,,58668,13129,199219.4341,44582.19477,3.6,514,61,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.82,prevention,Malaria prevention,0.34,0.36
435,south sudan,Malaria,IPT for infants,0 to 11 m,12,10,3,32,7,15,,,,,1,,58668,13129,199219.4341,44582.19477,1.2,514,30,,,eastern sub-saharan africa,sub-saharan africa,eligible,9.26,prevention,Malaria prevention,0.34,0.36
435,south sudan,Malaria,Malaria vaccine,0 to 4 y,37,32,11,89,22,46,,89,89,,1,1,23433,18321,355338.5102,277812.1394,8,514,36,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.41,prevention,Malaria prevention,0.34,0.36
435,south sudan,Malaria,Bed nets,all ages,60,53,18,145,37,74,,,,,1,,4557,16220,423019.6408,1505656.173,0.72,514,44,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.22,prevention,Malaria prevention,0.34,0.36
435,south sudan,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,2167,23588,201143.6,2189657.3,11.27,514,93,,,eastern sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.34,0.36
435,south sudan,Tuberculosis,BCG vaccine against TB,0 to 4 y,204,117,16,857,61,232,,,,,,,3579,12308,54271.9,186642.4,0.01,514,80,,,eastern sub-saharan africa,sub-saharan africa,eligible,52.93,prevention,Tuberculosis prevention,0.34,0.36
435,south sudan,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",330,172,20,1582,80,365,,,,,,,35241,17696,119667.1,60088.8,58.2,514,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,79.88,prevention,HIV/AIDS prevention,0.34,0.36
435,south sudan,Tuberculosis,Xpert TB test,all ages,382,276,58,1360,166,480,,,,,,,2167,23588,201143.6,2189657.3,12.1,514,,64.6,99,eastern sub-saharan africa,sub-saharan africa,eligible,23.65,prevention,Tuberculosis prevention,0.34,0.36
435,south sudan,HIV/AIDS,ART for prevention,adults,590,323,39,2768,155,669,,,,,,,4189,2117,214266.5,108292.5,58.2,514,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,71.53,art,HIV/AIDS art,0.34,0.36
435,south sudan,HIV/AIDS,ART for prevention,0 to 9 y,871,491,55,4152,226,979,,,,,,,790,154,22580.1,4401.6,133.5,514,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,75.35,art,HIV/AIDS art,0.34,0.36
435,south sudan,Tuberculosis,Preventive therapy for TB,adults,907,546,80,4191,294,1012,,,,,,,2796,34754,142999.8,1777488.4,3.45,514,64,,,eastern sub-saharan africa,sub-saharan africa,eligible,52.65,prevention,Tuberculosis prevention,0.34,0.36
435,south sudan,HIV/AIDS,PREP for heterosexuals,adults,9674,5252,492,46081,2462,10484,1137,,,93667,,,4189,2117,214266.5,108292.5,28.8,514,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,93.74,prevention,HIV/AIDS prevention,0.34,0.36
435,south sudan,HIV/AIDS,PREP for MSM,adults,13497,7312,675,66771,3461,14925,1137,,,93667,,,1655,786,84658.9,40204.9,28.8,514,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,98.86,prevention,HIV/AIDS prevention,0.34,0.36
17,sri lanka,Syphilis,Antental syphilis screening,0 to 11 m,60,53,16,157,35,75,,,,,,,268,0,792.6,0,0.6,3883,,86,99,southeast asia,"southeast asia, east asia, and oceania",eligible,9.65,prevention,Syphilis prevention,0.44,0.32
17,sri lanka,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,138,28031,30245.4,6126075.3,11.27,3883,93,,,southeast asia,"southeast asia, east asia, and oceania",eligible,196.74,prevention,Tuberculosis prevention,0.44,0.32
17,sri lanka,Tuberculosis,Xpert TB test,all ages,557,400,86,1927,244,705,,,,,,,138,28031,30245.4,6126075.3,12.1,3883,,64.6,99,southeast asia,"southeast asia, east asia, and oceania",eligible,22.43,prevention,Tuberculosis prevention,0.44,0.32
17,sri lanka,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",2499,1364,155,11562,664,2898,,,,,,,215,181,636.7,536.4,58.2,3883,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,74.64,prevention,HIV/AIDS prevention,0.44,0.32
17,sri lanka,Tuberculosis,Preventive therapy for TB,adults,3814,2649,529,14574,1516,4540,,,,,,,176,35330,29582.9,5923982.6,3.45,3883,64,,,southeast asia,"southeast asia, east asia, and oceania",eligible,27.56,prevention,Tuberculosis prevention,0.44,0.32
17,sri lanka,Tuberculosis,BCG vaccine against TB,0 to 4 y,4469,2558,308,19714,1260,5347,,,,,,,23,5334,356.3,82440.5,0.01,3883,80,,,southeast asia,"southeast asia, east asia, and oceania",eligible,63.96,prevention,Tuberculosis prevention,0.44,0.32
17,sri lanka,HIV/AIDS,ART for prevention,adults,5102,2897,299,23332,1262,5900,,,,,,,11,12,1816.7,1982.2,58.2,3883,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,78.14,art,HIV/AIDS art,0.44,0.32
17,sri lanka,HIV/AIDS,ART for prevention,0 to 9 y,7411,3929,382,34982,1714,8568,,,,,,,12,1,403.9,41.2,133.5,3883,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,91.65,art,HIV/AIDS art,0.44,0.32
17,sri lanka,HIV/AIDS,PREP for heterosexuals,adults,55697,30720,2696,266461,13831,61152,,,,,,,11,12,1816.7,1982.2,28.8,3883,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,98.84,prevention,HIV/AIDS prevention,0.44,0.32
17,sri lanka,HIV/AIDS,PREP for MSM,adults,66040,36038,3485,328690,16242,72821,,,,,,,7,8,1144.4,1325,28.8,3883,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,94.32,prevention,HIV/AIDS prevention,0.44,0.32
522,sudan,Syphilis,Antental syphilis screening,0 to 11 m,12,10,3,30,7,15,,14,14,,1,1,7644,0,87115.4,0,0.6,943,,86,99,north africa and middle east,north africa and middle east,eligible,9.34,prevention,Syphilis prevention,0.16,0.24
522,sudan,Malaria,IPT for pregnant women,0 to 11 m,15,13,4,40,9,19,,,,,1,,424,3053,4837.219161,34795.91453,3.6,943,61,,,north africa and middle east,north africa and middle east,eligible,9.33,prevention,Malaria prevention,0.16,0.24
522,sudan,Malaria,IPT for infants,0 to 11 m,31,26,9,82,18,38,,,,,1,,424,3053,4837.219161,34795.91453,1.2,943,30,,,north africa and middle east,north africa and middle east,eligible,9.09,prevention,Malaria prevention,0.16,0.24
522,sudan,Malaria,Malaria vaccine,0 to 4 y,88,77,25,214,52,113,,896,896,,1,1,1590,4486,87652.37344,247299.6093,8,943,36,,,north africa and middle east,north africa and middle east,eligible,8.6,prevention,Malaria prevention,0.16,0.24
522,sudan,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,124,16830,50738.8,6867962.6,11.27,943,93,,,north africa and middle east,north africa and middle east,eligible,196.74,prevention,Tuberculosis prevention,0.16,0.24
522,sudan,Malaria,Bed nets,all ages,197,173,57,491,119,243,,,,,1,,421,3612,171841.7042,1474056.296,0.72,943,44,,,north africa and middle east,north africa and middle east,eligible,8.56,prevention,Malaria prevention,0.16,0.24
522,sudan,Tuberculosis,Xpert TB test,all ages,603,435,83,2138,260,749,,,,,,,124,16830,50738.8,6867962.6,12.1,943,,64.6,99,north africa and middle east,north africa and middle east,eligible,25.64,prevention,Tuberculosis prevention,0.16,0.24
522,sudan,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",629,331,38,2908,158,713,,,,,,,12402,4782,141339.4,54494.5,58.2,943,93.5,,,north africa and middle east,north africa and middle east,eligible,77.12,prevention,HIV/AIDS prevention,0.16,0.24
522,sudan,HIV/AIDS,ART for prevention,adults,1188,657,80,5532,316,1349,,,,,,,1028,414,257085.6,103564.7,58.2,943,93.5,,,north africa and middle east,north africa and middle east,eligible,69.23,art,HIV/AIDS art,0.16,0.24
522,sudan,Tuberculosis,BCG vaccine against TB,0 to 4 y,1735,897,90,8166,420,1984,,,,,,,146,4060,8048.2,223800.5,0.01,943,80,,,north africa and middle east,north africa and middle east,eligible,90.33,prevention,Tuberculosis prevention,0.16,0.24
522,sudan,HIV/AIDS,ART for prevention,0 to 9 y,1830,1039,105,8770,458,2052,,,,,,,133,24,14371.6,2634.9,133.5,943,93.5,,,north africa and middle east,north africa and middle east,eligible,83.29,art,HIV/AIDS art,0.16,0.24
522,sudan,Tuberculosis,Preventive therapy for TB,adults,5967,3334,454,30191,1683,6384,,,,,,,161,25658,40272.4,6416381.7,3.45,943,64,,,north africa and middle east,north africa and middle east,eligible,66.51,prevention,Tuberculosis prevention,0.16,0.24
522,sudan,HIV/AIDS,PREP for heterosexuals,adults,11524,6330,554,53897,2877,12486,20686,20686,20686,20686,1,1,1028,414,257085.6,103564.7,28.8,943,67,,,north africa and middle east,north africa and middle east,eligible,97.22,prevention,HIV/AIDS prevention,0.16,0.24
522,sudan,HIV/AIDS,PREP for MSM,adults,16128,8651,811,79355,4119,17947,20686,20686,20686,20686,1,1,403,173,100865.6,43321.3,28.8,943,67,,,north africa and middle east,north africa and middle east,eligible,97.87,prevention,HIV/AIDS prevention,0.16,0.24
118,suriname,Syphilis,Antental syphilis screening,0 to 11 m,10,9,3,25,6,12,,,,,,,6029,0,533.8,0,0.6,6638,,86,99,caribbean,latin america and caribbean,eligible,9.22,prevention,Syphilis prevention,0.28,0.71
118,suriname,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,72,25343,412.6,145946.2,11.27,6638,93,,,caribbean,latin america and caribbean,eligible,196.74,prevention,Tuberculosis prevention,0.28,0.71
118,suriname,Malaria,IPT for pregnant women,0 to 11 m,236,196,62,636,137,297,,,,,,,16,153,1.447973014,13.57644429,3.6,6638,61,,,caribbean,latin america and caribbean,eligible,10.2,prevention,Malaria prevention,0.28,0.71
118,suriname,Malaria,IPT for infants,0 to 11 m,480,396,131,1316,272,590,,,,,,,16,153,1.447973014,13.57644429,1.2,6638,30,,,caribbean,latin america and caribbean,eligible,10.06,prevention,Malaria prevention,0.28,0.71
118,suriname,Tuberculosis,Xpert TB test,all ages,1072,768,162,3710,476,1345,,,,,,,72,25343,412.6,145946.2,12.1,6638,,64.6,99,caribbean,latin america and caribbean,eligible,22.94,prevention,Tuberculosis prevention,0.28,0.71
118,suriname,Malaria,Malaria vaccine,0 to 4 y,1156,982,318,2733,676,1500,,,,,,,8,272,3.853685763,124.2848521,8,6638,36,,,caribbean,latin america and caribbean,eligible,8.58,prevention,Malaria prevention,0.28,0.71
118,suriname,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1636,854,97,7762,402,1872,,,,,,,21323,14939,1887.9,1322.7,58.2,6638,93.5,,,caribbean,latin america and caribbean,eligible,80.18,prevention,HIV/AIDS prevention,0.28,0.71
118,suriname,Tuberculosis,BCG vaccine against TB,0 to 4 y,3084,1944,278,12982,1035,3709,,,,,,,31,8765,14.3,4006.5,0.01,6638,80,,,caribbean,latin america and caribbean,eligible,46.75,prevention,Tuberculosis prevention,0.28,0.71
118,suriname,HIV/AIDS,ART for prevention,adults,3209,1768,228,14478,873,3654,,,,,,,1154,820,4953.3,3519,58.2,6638,93.5,,,caribbean,latin america and caribbean,eligible,63.58,art,HIV/AIDS art,0.28,0.71
118,suriname,Malaria,Bed nets,all ages,4238,3664,1132,10151,2487,5386,,,,,,,7,146,38.92115847,842.6816413,0.72,6638,44,,,caribbean,latin america and caribbean,eligible,8.96,prevention,Malaria prevention,0.28,0.71
118,suriname,Tuberculosis,Preventive therapy for TB,adults,5370,3827,776,21126,2220,6348,,,,,,,91,32090,392.4,137746.5,3.45,6638,64,,,caribbean,latin america and caribbean,eligible,27.21,prevention,Tuberculosis prevention,0.28,0.71
118,suriname,HIV/AIDS,ART for prevention,0 to 9 y,5388,3117,345,24538,1385,6117,,,,,,,228,24,220.3,23.1,133.5,6638,93.5,,,caribbean,latin america and caribbean,eligible,71.06,art,HIV/AIDS art,0.28,0.71
118,suriname,HIV/AIDS,PREP for heterosexuals,adults,10822,5945,520,50507,2710,11758,,,,,,,1154,820,4953.3,3519,28.8,6638,67,,,caribbean,latin america and caribbean,eligible,97.15,prevention,HIV/AIDS prevention,0.28,0.71
118,suriname,HIV/AIDS,PREP for MSM,adults,13167,7063,659,64352,3377,14444,,,,,,,675,439,2898.1,1883.3,28.8,6638,67,,,caribbean,latin america and caribbean,eligible,97.62,prevention,HIV/AIDS prevention,0.28,0.71
153,syrian arab republic,Syphilis,Antental syphilis screening,0 to 11 m,41,35,11,107,24,50,,,,,,,755,0,1723,0,0.6,1712,,86,99,north africa and middle east,north africa and middle east,eligible,9.94,prevention,Syphilis prevention,0.43,0.09
153,syrian arab republic,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,26,13860,3747.7,2008429.1,11.27,1712,93,,,north africa and middle east,north africa and middle east,eligible,196.74,prevention,Tuberculosis prevention,0.43,0.09
153,syrian arab republic,Tuberculosis,Xpert TB test,all ages,824,590,110,2979,349,1017,,,,,,,26,13860,3747.7,2008429.1,12.1,1712,,64.6,99,north africa and middle east,north africa and middle east,eligible,27.03,prevention,Tuberculosis prevention,0.43,0.09
153,syrian arab republic,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1799,1016,104,8245,472,2154,,,,,,,143,57,327.1,129.6,58.2,1712,93.5,,,north africa and middle east,north africa and middle east,eligible,78.98,prevention,HIV/AIDS prevention,0.43,0.09
153,syrian arab republic,HIV/AIDS,ART for prevention,adults,3777,2057,195,17942,883,4325,,,,,,,7,4,688.1,362.6,58.2,1712,93.5,,,north africa and middle east,north africa and middle east,eligible,91.87,art,HIV/AIDS art,0.43,0.09
153,syrian arab republic,HIV/AIDS,ART for prevention,0 to 9 y,4832,2545,232,22232,1093,5533,,,,,,,8,1,179,21.2,133.5,1712,93.5,,,north africa and middle east,north africa and middle east,eligible,95.62,art,HIV/AIDS art,0.43,0.09
153,syrian arab republic,Tuberculosis,BCG vaccine against TB,0 to 4 y,6462,3041,277,33250,1353,7195,,,,,,,20,2838,228.4,32272,0.01,1712,80,,,north africa and middle east,north africa and middle east,eligible,119.95,prevention,Tuberculosis prevention,0.43,0.09
153,syrian arab republic,Tuberculosis,Preventive therapy for TB,adults,16610,9083,1089,90804,4521,17205,,,,,,,32,18572,3344.5,1939010,3.45,1712,64,,,north africa and middle east,north africa and middle east,eligible,83.38,prevention,Tuberculosis prevention,0.43,0.09
153,syrian arab republic,HIV/AIDS,PREP for heterosexuals,adults,66354,36676,3226,318760,16460,73109,20686,,,20686,,,7,4,688.1,362.6,28.8,1712,67,,,north africa and middle east,north africa and middle east,eligible,98.81,prevention,HIV/AIDS prevention,0.43,0.09
153,syrian arab republic,HIV/AIDS,PREP for MSM,adults,85018,46510,4521,419011,20814,93486,20686,,,20686,,,3,2,347.8,215.3,28.8,1712,67,,,north africa and middle east,north africa and middle east,eligible,92.68,prevention,HIV/AIDS prevention,0.43,0.09
39,tajikistan,Syphilis,Antental syphilis screening,0 to 11 m,52,45,14,138,30,65,,,,,,,477,0,1179.7,0,0.6,912,,86,99,central asia,"central europe, eastern europe, and central asia",eligible,9.87,prevention,Syphilis prevention,0.47,0.29
